0.000000000e+000	-1.595663867e+000	0.000000000e+000		0.000000000e+000	-1.849513393e+001	0.000000000e+000		0.000000000e+000	-1.966180778e+000	0.000000000e+000		
1.000000000e+000	-2.865926665e-001	1.216570389e+000		1.000000000e+000	8.718334003e+000	-1.050654699e+000		1.000000000e+000	-1.625959084e-001	-7.595832886e-001		
2.000000000e+000	-5.892342452e-002	2.177655711e-001		2.000000000e+000	1.518118441e+000	-3.555258836e-001		2.000000000e+000	7.244707364e-001	-3.972002983e-001		
3.000000000e+000	-2.429185713e-001	-1.798236574e-001		3.000000000e+000	-1.484017654e+000	6.329500840e-001		3.000000000e+000	2.924503341e-001	2.756133082e-002		
4.000000000e+000	-1.839689871e-001	-7.354568231e-002		4.000000000e+000	1.717425399e+000	-6.067607392e-001		4.000000000e+000	-1.472146139e-001	-1.716091549e-001		
5.000000000e+000	7.101343322e-001	-1.444467889e-002		5.000000000e+000	1.042720063e+000	-8.232696996e-001		5.000000000e+000	-1.438999377e-001	-1.581850802e-001		
6.000000000e+000	9.540496318e-002	2.498693761e-002		6.000000000e+000	9.249232236e-001	8.341670842e-001		6.000000000e+000	3.529465763e-002	3.815182045e-001		
7.000000000e+000	6.780401303e-002	-1.505293874e-001		7.000000000e+000	-8.894563008e-001	3.528900572e-001		7.000000000e+000	-9.790690988e-002	-1.243907937e-001		
8.000000000e+000	4.981657401e-002	5.354463146e-001		8.000000000e+000	4.881566951e-001	1.697694226e-001		8.000000000e+000	-1.140968555e-001	4.513592134e-005		
9.000000000e+000	8.159953759e-002	-1.425878958e-001		9.000000000e+000	-2.144708124e-002	2.652476924e-001		9.000000000e+000	3.353897958e-001	6.276136642e-002		
1.000000000e+001	1.396012847e-001	7.182399658e-002		1.000000000e+001	-3.094619257e-001	-7.170612870e-001		1.000000000e+001	-3.088799589e-002	6.074383491e-002		
1.100000000e+001	6.904556247e-002	-4.570677611e-002		1.100000000e+001	2.184623509e-001	-1.069746638e-001		1.100000000e+001	-8.008374352e-002	-4.512678086e-003		
1.200000000e+001	7.956825768e-002	-1.422180749e-001		1.200000000e+001	-4.991994164e-001	7.393511443e-001		1.200000000e+001	1.000575294e-003	-1.196545747e-001		
1.300000000e+001	-2.087876710e-002	-4.792289658e-002		1.300000000e+001	-1.117308672e-001	5.312491396e-002		1.300000000e+001	-4.337385658e-003	-6.566071591e-002		
1.400000000e+001	9.685876791e-002	-5.562777843e-002		1.400000000e+001	-6.231348234e-001	6.278244973e-001		1.400000000e+001	-6.918562653e-003	8.616182303e-002		
1.500000000e+001	-4.193561908e-002	8.626274792e-002		1.500000000e+001	5.409582300e-002	1.217100024e-001		1.500000000e+001	1.077027802e-002	5.601669788e-003		
1.600000000e+001	1.282071588e-001	5.455762810e-002		1.600000000e+001	-1.194478747e-001	-3.711047307e-002		1.600000000e+001	3.544812365e-002	1.407530259e-001		
1.700000000e+001	-6.455832188e-002	-1.202102360e-001		1.700000000e+001	9.418779739e-001	-3.100058808e-001		1.700000000e+001	-4.147071878e-003	-1.349023480e-001		
1.800000000e+001	1.090040048e-001	9.006417939e-002		1.800000000e+001	-3.681587327e-002	-3.072415902e-001		1.800000000e+001	-8.273943885e-002	-1.210483411e-001		
1.900000000e+001	7.212669833e-002	-6.673559492e-002		1.900000000e+001	3.573355906e-001	4.588891197e-001		1.900000000e+001	2.617750493e-002	3.701602426e-002		
2.000000000e+001	5.201238793e-002	-5.761426969e-002		2.000000000e+001	1.731720351e-001	-1.803334177e-001		2.000000000e+001	1.692660685e-001	-6.703160481e-002		
2.100000000e+001	-1.232923945e-002	6.903196602e-002		2.100000000e+001	-3.347092562e-002	5.805499026e-001		2.100000000e+001	-1.035520182e-001	1.854425058e-002		
2.200000000e+001	7.271997626e-002	-6.221494974e-002		2.200000000e+001	-2.349061375e-001	-2.044459890e-001		2.200000000e+001	2.446588921e-001	2.311305617e-002		
2.300000000e+001	5.746835557e-002	1.306064180e-001		2.300000000e+001	3.136514303e-001	7.643685691e-002		2.300000000e+001	9.822636863e-002	3.826431114e-002		
2.400000000e+001	1.102772327e-001	-1.621644810e-001		2.400000000e+001	-2.409542647e-001	-7.998388227e-002		2.400000000e+001	4.327093963e-002	1.859856799e-002		
2.500000000e+001	2.965907285e-001	-2.366702779e-002		2.500000000e+001	-2.894394476e-001	2.788021034e-001		2.500000000e+001	-2.976287628e-002	1.646226815e-002		
2.600000000e+001	2.608064621e-001	-3.754667466e-002		2.600000000e+001	1.075904849e-001	-2.628166210e-001		2.600000000e+001	1.134472773e-001	-5.775673759e-002		
2.700000000e+001	1.510453109e-001	8.380484836e-002		2.700000000e+001	-5.159895750e-002	2.310416591e-001		2.700000000e+001	1.422064903e-001	5.735213847e-002		
2.800000000e+001	3.152111864e-001	-1.948807613e-002		2.800000000e+001	7.316873435e-001	-4.890484081e-001		2.800000000e+001	1.660447865e-001	-8.935682381e-002		
2.900000000e+001	2.574662948e-001	1.283062542e-001		2.900000000e+001	5.108857717e-001	2.136024206e-002		2.900000000e+001	2.179112724e-001	1.424885846e-002		
3.000000000e+001	3.966788075e-001	-1.546772487e-002		3.000000000e+001	5.403316022e-001	-5.705467108e-001		3.000000000e+001	1.772846532e-001	1.102544889e-001		
3.100000000e+001	5.409484931e-001	-1.829033710e-001		3.100000000e+001	7.496208921e-001	-1.099832893e-001		3.100000000e+001	2.899655334e-001	-9.611696841e-003		
3.200000000e+001	7.197283543e-001	-2.666113910e-002		3.200000000e+001	5.245324465e-001	6.747170543e-001		3.200000000e+001	4.221921105e-001	2.107202658e-001		
3.300000000e+001	7.480418810e-001	-1.912349718e-001		3.300000000e+001	1.074959626e+000	-6.353272072e-001		3.300000000e+001	6.795825521e-001	-9.511239343e-002		
3.400000000e+001	9.811123706e-001	-2.589715436e-001		3.400000000e+001	1.141156341e+000	-3.735659914e-001		3.400000000e+001	7.006221441e-001	1.444833146e-001		
3.500000000e+001	1.337146860e+000	-3.088335353e-001		3.500000000e+001	1.749150910e+000	-5.066401796e-001		3.500000000e+001	1.020250297e+000	-1.561011224e-001		
3.600000000e+001	1.918299893e+000	-5.654646424e-001		3.600000000e+001	2.622119542e+000	-6.970871896e-001		3.600000000e+001	1.414552249e+000	-4.665035186e-001		
