Span	12800 Hz			
Sample frequency	32768 Hz			
Frequency resolution	1 Hz			
X axis increment	1 Hz			
X axis	0-16384 Hz			
X axis unit	Hz			
Number of lines	16385			
Value type	Complex			
Y axis unit	g			
PhysicalChannelId	Input2			
Channel group	Group 1			
Channelgroup	Vibration			
Measured quantity	Acceleration			
Actual sensitivity	10.2774 mV/g			
Transducer sn				
Transducer id				
Cylinder offset	0 °			
User comment				
User channel id				
Channel id	4			
Channel name	C2			
DOF id	Point2:None			
Point direction sign				
Point direction absolute	None			
Point direction	None			
Point id node	Point2			
Point id component				
Point id	Point2			
3.262000000e+003	4.407268019e-003	-8.761004020e-004		
3.263000000e+003	-2.625522143e-003	3.400775809e-003		
3.264000000e+003	2.406699587e-004	-2.621438119e-003		
3.265000000e+003	-1.088343210e-004	-1.227625730e-003		
3.266000000e+003	5.675107959e-004	1.567193197e-003		
3.267000000e+003	3.630283363e-004	3.900740279e-004		
3.268000000e+003	1.240166221e-004	-1.025308884e-003		
3.269000000e+003	-7.307750863e-004	1.391878452e-003		
3.270000000e+003	3.790126035e-003	6.346247307e-004		
3.271000000e+003	9.796411091e-004	-1.576072464e-003		
3.272000000e+003	9.650240366e-004	7.061682801e-004		
3.273000000e+003	2.647022626e-003	4.499101488e-004		
3.274000000e+003	5.912056198e-004	-1.384769112e-003		
3.275000000e+003	-1.198483799e-003	-7.614527046e-004		
3.276000000e+003	4.100397248e-004	1.379025419e-003		
3.277000000e+003	3.139814981e-003	-1.110144505e-003		
3.278000000e+003	8.151836348e-004	-4.047548242e-004		
3.279000000e+003	1.128359648e-003	-9.145349027e-004		
3.280000000e+003	1.878844302e-003	-1.493829482e-003		
3.281000000e+003	-2.301941289e-004	-1.339580358e-003		
3.282000000e+003	-3.076863847e-004	-7.569586065e-004		
3.283000000e+003	6.494052915e-004	-2.131635751e-003		
3.284000000e+003	-8.037368948e-004	1.590558955e-003		
3.285000000e+003	-5.222341491e-004	6.582032658e-004		
3.286000000e+003	-1.609346568e-003	-1.380033034e-003		
3.287000000e+003	1.632712421e-003	4.488645400e-005		
3.288000000e+003	-2.590843693e-004	-7.371518394e-004		
3.289000000e+003	2.112964949e-004	1.816808616e-004		
3.290000000e+003	7.630593812e-004	-1.198615140e-003		
3.291000000e+003	-3.956942621e-004	7.088866577e-004		
3.292000000e+003	-7.759892438e-004	9.346176957e-004		
3.293000000e+003	-1.378129652e-004	-9.645680929e-004		
3.294000000e+003	-2.277551011e-003	1.608444937e-003		
3.295000000e+003	-2.247022066e-003	1.573093683e-003		
3.296000000e+003	-1.716524568e-003	-8.145588372e-004		
3.297000000e+003	-2.016703576e-003	-8.955219295e-004		
3.298000000e+003	-3.039256094e-004	-1.201062858e-003		
3.299000000e+003	1.300010130e-004	-7.857060856e-004		
3.300000000e+003	-6.594932700e-004	-3.765800584e-005		
3.301000000e+003	7.420717286e-004	1.955571610e-003		
3.302000000e+003	-2.678906534e-004	-2.178476861e-003		
3.303000000e+003	4.781496415e-005	1.355406071e-004		
3.304000000e+003	-5.703080922e-004	4.137137226e-004		
3.305000000e+003	1.779616303e-003	1.444015099e-004		
3.306000000e+003	2.599065826e-003	2.921771926e-003		
3.307000000e+003	8.661589123e-004	-1.736531576e-003		
3.308000000e+003	-1.418147206e-003	-1.459993924e-003		
3.309000000e+003	5.734012629e-004	-1.424041994e-003		
3.310000000e+003	4.706638941e-004	2.124835629e-003		
3.311000000e+003	2.478739252e-003	-3.928880387e-004		
3.312000000e+003	9.495067579e-004	6.005420416e-006		
3.313000000e+003	1.304073831e-003	1.561847326e-003		
3.314000000e+003	6.173308769e-004	-1.463040608e-003		
3.315000000e+003	1.380489381e-004	1.597410930e-003		
3.316000000e+003	-1.294137309e-005	-2.335688051e-003		
3.317000000e+003	1.655007030e-003	7.330838173e-004		
3.318000000e+003	8.188523619e-004	1.272671271e-003		
3.319000000e+003	2.131901900e-004	-6.730041498e-004		
3.320000000e+003	-1.783642776e-003	1.354229720e-003		
3.321000000e+003	-6.476141861e-004	-1.261550652e-003		
3.322000000e+003	1.263227226e-003	9.842531580e-004		
3.323000000e+003	-2.351907764e-004	-1.047236864e-005		
3.324000000e+003	-4.687703177e-004	-1.481423940e-003		
3.325000000e+003	1.946480587e-004	4.415556773e-004		
3.326000000e+003	2.282919769e-003	-6.388924240e-004		
3.327000000e+003	-5.070443336e-005	-1.090384795e-003		
3.328000000e+003	-8.060977161e-004	-1.252481733e-003		
3.329000000e+003	1.856667264e-003	6.785598529e-004		
3.330000000e+003	-1.086758899e-004	-2.264450680e-003		
3.331000000e+003	3.420446961e-004	1.834920243e-003		
3.332000000e+003	-3.721300435e-004	-8.881526609e-004		
3.333000000e+003	-7.688046889e-004	-7.410047578e-004		
3.334000000e+003	-3.796239345e-004	-1.631840041e-003		
3.335000000e+003	-1.038175117e-003	-3.993130832e-004		
3.336000000e+003	1.718238369e-003	1.041467104e-003		
3.337000000e+003	-5.415780874e-004	-1.959850842e-004		
3.338000000e+003	9.321266727e-004	2.955813945e-003		
3.339000000e+003	-8.216058778e-004	-4.648558597e-004		
3.340000000e+003	-1.417174824e-003	-7.067405601e-004		
3.341000000e+003	-1.284897417e-003	1.764213888e-004		
3.342000000e+003	-4.548398672e-005	-3.989301229e-004		
3.343000000e+003	-4.026657552e-004	1.249929170e-003		
3.344000000e+003	-7.161392575e-004	3.248629763e-004		
3.345000000e+003	-1.866241605e-003	1.475630483e-003		
3.346000000e+003	-3.058354017e-005	-2.129438181e-004		
3.347000000e+003	-1.403512660e-003	1.857516282e-003		
3.348000000e+003	-7.588412140e-004	-7.576654569e-004		
3.349000000e+003	-1.393726443e-003	-8.999037749e-004		
3.350000000e+003	2.000222889e-004	1.068009178e-003		
3.351000000e+003	-3.452490036e-004	-1.187543051e-003		
3.352000000e+003	-4.578063974e-004	1.122411607e-004		
3.353000000e+003	8.936416487e-004	1.424456817e-003		
3.354000000e+003	-2.323492200e-003	5.786020688e-004		
3.355000000e+003	-1.547450723e-004	-1.850456326e-003		
3.356000000e+003	-4.014777471e-004	-1.721713075e-003		
3.357000000e+003	5.536055121e-004	4.479607784e-004		
3.358000000e+003	-1.341947258e-003	-2.220657488e-003		
3.359000000e+003	-7.998077642e-004	4.693807275e-004		
3.360000000e+003	-1.332611382e-003	1.798952264e-003		
3.361000000e+003	-2.730623562e-003	1.888216716e-004		
3.362000000e+003	-3.032330993e-004	-6.788707322e-004		
3.363000000e+003	1.577372393e-003	-6.901616764e-004		
3.364000000e+003	-2.771723258e-004	-1.154546160e-003		
3.365000000e+003	3.269018069e-003	2.058184665e-003		
3.366000000e+003	5.249776933e-004	1.674581741e-003		
3.367000000e+003	5.089655814e-004	-1.473136611e-003		
3.368000000e+003	1.455743420e-003	9.771064006e-004		
3.369000000e+003	8.791811792e-004	2.474115237e-003		
3.370000000e+003	-1.142365599e-003	-5.795214111e-004		
3.371000000e+003	-2.667913221e-003	1.199237659e-003		
3.372000000e+003	5.884299287e-004	3.220806754e-003		
3.373000000e+003	5.545034865e-004	1.743238819e-003		
3.374000000e+003	3.733640686e-003	5.801251732e-003		
3.375000000e+003	9.435780186e-005	2.692596477e-003		
3.376000000e+003	-1.648367024e-003	3.545913087e-003		
3.377000000e+003	-1.381376506e-004	-1.454723744e-003		
3.378000000e+003	-4.355558066e-003	-1.840987399e-003		
3.379000000e+003	-1.762517229e-003	9.112738753e-004		
3.380000000e+003	-3.672813000e-003	2.626313991e-003		
3.381000000e+003	-2.582784051e-003	-2.985547434e-003		
3.382000000e+003	-2.470080406e-003	-4.171812684e-003		
3.383000000e+003	5.692338469e-003	-2.816736415e-003		
3.384000000e+003	-2.337224261e-003	5.921251045e-004		
3.385000000e+003	-8.192947369e-005	-2.391354011e-003		
3.386000000e+003	-3.470421129e-003	-2.156826898e-003		
3.387000000e+003	-2.756898680e-003	1.797768956e-003		
3.388000000e+003	-3.234030972e-004	2.299884177e-003		
3.389000000e+003	4.205626019e-003	7.584175597e-004		
3.390000000e+003	2.270769882e-003	-7.353839537e-004		
3.391000000e+003	2.544892960e-003	-2.520297076e-004		
3.392000000e+003	2.135045309e-003	3.564814852e-003		
3.393000000e+003	-2.404450259e-004	3.222843638e-003		
3.394000000e+003	3.499327063e-005	-3.843155290e-003		
3.395000000e+003	2.758928346e-003	-2.942594713e-003		
3.396000000e+003	4.066125690e-003	2.050399530e-003		
3.397000000e+003	4.542235693e-003	-2.258101468e-003		
3.398000000e+003	-2.822902908e-003	-2.500337172e-003		
3.399000000e+003	-3.011686747e-003	4.707395365e-004		
3.400000000e+003	1.894493017e-003	-5.996177847e-004		
3.401000000e+003	3.212818766e-003	3.164515521e-003		
3.402000000e+003	-2.993652993e-003	1.876661546e-003		
3.403000000e+003	-3.942512161e-004	-3.365857041e-003		
3.404000000e+003	-1.589851060e-003	4.817735434e-004		
3.405000000e+003	1.387145793e-003	1.552679165e-003		
3.406000000e+003	1.492830223e-003	4.301212832e-004		
3.407000000e+003	9.432622010e-004	2.058620760e-003		
3.408000000e+003	3.144823286e-004	3.812342959e-003		
3.409000000e+003	-1.149957948e-003	3.689260779e-003		
3.410000000e+003	1.478586947e-003	7.393401029e-004		
3.411000000e+003	2.794868785e-003	3.136216768e-004		
3.412000000e+003	2.687651658e-003	-5.777448834e-004		
3.413000000e+003	-4.794126747e-004	-2.373176476e-003		
3.414000000e+003	1.690700930e-003	-1.557555131e-003		
3.415000000e+003	3.433971089e-003	-1.782589386e-003		
3.416000000e+003	-1.101972848e-003	3.070894651e-003		
3.417000000e+003	-8.643752144e-004	-1.813078634e-003		
3.418000000e+003	-1.455793184e-003	-1.930113791e-003		
3.419000000e+003	1.736730250e-003	3.236592794e-003		
3.420000000e+003	7.509404069e-004	3.659665422e-004		
3.421000000e+003	1.538987655e-003	-1.005456674e-003		
3.422000000e+003	1.652640297e-004	-1.239832312e-003		
3.423000000e+003	1.540367927e-003	4.687005633e-004		
3.424000000e+003	-2.316378871e-003	4.733255755e-004		
3.425000000e+003	1.153930195e-003	1.179430084e-003		
3.426000000e+003	-1.344516440e-003	1.504835663e-003		
3.427000000e+003	4.547011848e-003	-4.050126161e-003		
3.428000000e+003	-5.120050117e-005	3.608001267e-005		
3.429000000e+003	-8.825647160e-004	-4.002104783e-003		
3.430000000e+003	7.121448835e-004	-1.860142350e-003		
3.431000000e+003	-1.404395391e-003	-2.666114518e-004		
3.432000000e+003	1.112960582e-004	-2.203889665e-003		
3.433000000e+003	5.952768232e-004	8.145130149e-005		
3.434000000e+003	-1.963513444e-003	2.574533001e-003		
3.435000000e+003	-1.278633296e-003	2.584239728e-003		
3.436000000e+003	6.905542286e-004	1.192105621e-003		
3.437000000e+003	1.522014795e-003	-8.309413736e-004		
3.438000000e+003	1.552064719e-003	-1.791497262e-004		
3.439000000e+003	-5.612021827e-004	1.022383855e-003		
3.440000000e+003	-1.607174639e-003	1.053655738e-003		
3.441000000e+003	-2.089491592e-003	2.479806697e-003		
3.442000000e+003	9.408959902e-005	1.189295029e-003		
3.443000000e+003	-1.761924436e-003	2.034735050e-003		
3.444000000e+003	1.612995637e-003	1.502451693e-004		
3.445000000e+003	-1.793967369e-003	-1.139015966e-003		
3.446000000e+003	1.681108735e-003	-2.112884606e-003		
3.447000000e+003	1.936291491e-003	-2.979767463e-003		
3.448000000e+003	-1.439731261e-003	-6.242540667e-005		
3.449000000e+003	1.621367653e-004	1.455683875e-003		
3.450000000e+003	2.418186404e-003	-4.099286401e-003		
3.451000000e+003	-1.460571048e-003	3.581192260e-005		
3.452000000e+003	1.953474896e-004	8.054175519e-004		
3.453000000e+003	1.525581051e-003	-3.065675374e-004		
3.454000000e+003	9.773612959e-004	6.081910636e-004		
3.455000000e+003	1.725745816e-003	6.641702299e-004		
3.456000000e+003	-1.465378732e-003	-8.377433955e-004		
3.457000000e+003	-1.328405418e-003	4.471295194e-004		
3.458000000e+003	-3.925457649e-006	-1.367247809e-003		
3.459000000e+003	-3.516983364e-004	-6.510880853e-004		
3.460000000e+003	3.855052941e-003	-1.541023874e-003		
3.461000000e+003	-2.248226836e-003	-2.946812358e-005		
3.462000000e+003	-1.061211786e-004	1.391641885e-003		
3.463000000e+003	-1.619448744e-003	1.086230589e-003		
3.464000000e+003	-7.113306713e-004	-1.328672280e-003		
3.465000000e+003	-1.748725718e-003	1.180324117e-003		
3.466000000e+003	-5.158602925e-004	1.745217772e-003		
3.467000000e+003	-1.243301606e-004	-1.465650436e-003		
3.468000000e+003	2.651655568e-003	-2.141327284e-003		
3.469000000e+003	1.890278126e-003	1.532826291e-004		
3.470000000e+003	-4.908669172e-004	2.827563961e-003		
3.471000000e+003	7.760616098e-004	2.073119787e-003		
3.472000000e+003	-8.345546272e-005	-3.044126837e-003		
3.473000000e+003	9.709370586e-004	1.067606607e-003		
3.474000000e+003	-5.158137580e-004	2.332319329e-003		
3.475000000e+003	-1.159564769e-003	1.251235082e-003		
3.476000000e+003	-8.936446877e-004	-1.136570528e-003		
3.477000000e+003	-2.616744397e-003	1.427557822e-003		
3.478000000e+003	4.923314735e-004	-2.130216922e-004		
3.479000000e+003	5.654328382e-004	4.584257723e-003		
3.480000000e+003	1.088521039e-003	-1.697392219e-003		
3.481000000e+003	4.453901243e-004	1.591357355e-003		
3.482000000e+003	2.007463333e-003	1.117274287e-004		
3.483000000e+003	-2.480769488e-003	1.827651166e-003		
3.484000000e+003	-4.791419196e-004	-1.658474139e-003		
3.485000000e+003	-9.868292728e-004	-1.092425952e-003		
3.486000000e+003	-5.449542641e-004	6.858293096e-004		
3.487000000e+003	-9.895124171e-004	5.158954783e-004		
3.488000000e+003	-9.089797219e-004	1.420461018e-003		
3.489000000e+003	4.250082756e-004	2.955823976e-005		
3.490000000e+003	-8.361586566e-004	-1.188432431e-003		
3.491000000e+003	-3.538129281e-004	-3.530035118e-004		
3.492000000e+003	-1.576415300e-003	-1.163370536e-003		
3.493000000e+003	-3.978586411e-004	-2.842791776e-003		
3.494000000e+003	-2.747910626e-004	4.728909048e-004		
3.495000000e+003	-4.687418271e-004	-6.245476261e-004		
3.496000000e+003	2.852358852e-004	-2.613060191e-003		
3.497000000e+003	-2.527462827e-003	2.004374769e-003		
3.498000000e+003	9.215515533e-004	1.349777788e-003		
3.499000000e+003	-4.250808790e-004	9.664195983e-004		
3.500000000e+003	-1.896711860e-003	4.055260157e-004		
3.501000000e+003	4.726311185e-004	-3.258111415e-004		
3.502000000e+003	-3.270401950e-003	-2.321824363e-004		
3.503000000e+003	-3.684959847e-003	7.710703993e-004		
3.504000000e+003	-9.033418235e-004	2.894614552e-003		
3.505000000e+003	2.865427701e-003	-2.237111773e-004		
3.506000000e+003	2.000087702e-003	8.879736454e-004		
3.507000000e+003	1.275130859e-003	-5.575092742e-005		
3.508000000e+003	-1.924855007e-003	-1.846641062e-003		
3.509000000e+003	-1.690005571e-003	5.422703126e-004		
3.510000000e+003	-1.553738538e-003	-8.002793183e-005		
3.511000000e+003	6.854976797e-004	-3.744977025e-004		
3.512000000e+003	8.730886668e-004	2.398162871e-003		
3.513000000e+003	-1.079909677e-003	-5.205046782e-004		
3.514000000e+003	-2.646690616e-003	-1.197932032e-003		
3.515000000e+003	1.432641200e-003	-3.395440575e-004		
3.516000000e+003	-8.887704308e-004	-1.098915718e-003		
3.517000000e+003	8.464764114e-004	1.474765985e-003		
3.518000000e+003	2.180373382e-003	-1.667925021e-003		
3.519000000e+003	2.888863071e-003	-1.303251974e-003		
3.520000000e+003	-1.593621308e-003	-5.686008796e-005		
3.521000000e+003	-2.826484929e-003	-6.272543225e-004		
3.522000000e+003	-1.661735166e-003	-8.656204411e-004		
3.523000000e+003	-1.329378655e-003	-2.104211705e-003		
3.524000000e+003	-5.026712799e-003	1.370604469e-003		
3.525000000e+003	2.781847847e-003	-1.131653440e-003		
3.526000000e+003	1.136014772e-003	-1.418880921e-005		
3.527000000e+003	-1.328372464e-003	-6.800208954e-004		
3.528000000e+003	1.677740583e-003	-2.286210426e-003		
3.529000000e+003	1.688261760e-003	4.184800003e-005		
3.530000000e+003	1.871128113e-003	-2.319797736e-003		
3.531000000e+003	3.427503356e-003	2.322770059e-003		
3.532000000e+003	-1.033718627e-003	1.263078671e-004		
3.533000000e+003	2.852610756e-004	1.450906961e-004		
3.534000000e+003	3.190330611e-003	-1.955653853e-003		
3.535000000e+003	1.278859606e-003	-8.557207375e-004		
3.536000000e+003	-6.234796581e-004	-1.267907177e-003		
3.537000000e+003	3.114992739e-004	1.303618172e-003		
3.538000000e+003	2.057998859e-004	-7.113238930e-005		
3.539000000e+003	-2.948303363e-004	-4.452932565e-004		
3.540000000e+003	-1.287663089e-003	-2.148416680e-004		
3.541000000e+003	-9.523698675e-004	-4.117470027e-005		
3.542000000e+003	-1.875994511e-004	9.568541838e-004		
3.543000000e+003	-7.884091257e-004	-6.599017769e-004		
3.544000000e+003	2.731360470e-004	-1.015584112e-003		
3.545000000e+003	1.868621135e-003	2.251853872e-003		
3.546000000e+003	-2.357054343e-004	-6.147302602e-004		
3.547000000e+003	-3.226533353e-003	-1.174080510e-003		
3.548000000e+003	-1.855524223e-003	1.817061232e-003		
3.549000000e+003	8.246579745e-004	-9.462439261e-004		
3.550000000e+003	6.879818176e-004	1.272934713e-003		
3.551000000e+003	-7.271295315e-004	-3.126458615e-003		
3.552000000e+003	2.122368728e-004	-5.330581808e-004		
3.553000000e+003	-1.806658267e-004	8.303261679e-004		
3.554000000e+003	3.766695413e-003	-2.963232312e-003		
3.555000000e+003	-8.711272829e-004	-1.012379496e-003		
3.556000000e+003	-8.264900114e-004	-1.582096979e-003		
3.557000000e+003	4.417386400e-005	3.181905958e-003		
3.558000000e+003	-2.121038789e-003	2.410434507e-003		
3.559000000e+003	-1.569910435e-003	-5.192882745e-004		
3.560000000e+003	1.018755014e-003	1.325856085e-003		
3.561000000e+003	-2.555400842e-003	2.161704669e-004		
3.562000000e+003	-1.246572676e-004	9.086932020e-004		
3.563000000e+003	2.930908273e-003	2.538913745e-003		
3.564000000e+003	2.152916097e-003	-4.386550077e-004		
3.565000000e+003	1.562456834e-003	9.080382044e-004		
3.566000000e+003	-1.853816120e-003	-3.634777034e-004		
3.567000000e+003	-1.214454932e-004	1.603636114e-003		
3.568000000e+003	-7.479900688e-004	-6.587633423e-004		
3.569000000e+003	-5.601286828e-005	9.854009470e-005		
3.570000000e+003	1.858802013e-004	4.711876452e-004		
3.571000000e+003	-5.990182962e-004	-1.865071974e-003		
3.572000000e+003	-5.688099171e-004	-1.006771228e-003		
3.573000000e+003	-4.260122348e-004	-2.743457792e-004		
3.574000000e+003	-2.589370685e-003	-2.264385294e-004		
3.575000000e+003	1.072533476e-003	-1.260923481e-003		
3.576000000e+003	-7.672003865e-004	-4.788219708e-004		
3.577000000e+003	-3.482601690e-004	6.691978134e-004		
3.578000000e+003	-7.444488844e-004	9.303029100e-005		
3.579000000e+003	9.493952649e-004	-1.135017793e-003		
3.580000000e+003	1.314272305e-003	6.912926085e-004		
3.581000000e+003	1.160781956e-004	-5.766572095e-004		
3.582000000e+003	-5.074361616e-004	8.631486016e-004		
3.583000000e+003	7.847637609e-004	8.941691986e-004		
3.584000000e+003	6.694893191e-004	-7.736520697e-004		
3.585000000e+003	-2.208338938e-003	-2.387800861e-004		
3.586000000e+003	2.017494093e-003	-1.221640152e-003		
3.587000000e+003	-8.338301246e-004	-5.789054456e-004		
3.588000000e+003	1.788916945e-003	-2.683822339e-003		
3.589000000e+003	7.529618583e-004	4.749001527e-004		
3.590000000e+003	-1.221120959e-003	-8.062150021e-004		
3.591000000e+003	9.598930799e-004	1.561137912e-003		
3.592000000e+003	-1.339423708e-004	8.540942125e-004		
3.593000000e+003	1.484566162e-003	-9.599372403e-004		
3.594000000e+003	-1.603095007e-004	1.044157086e-003		
3.595000000e+003	1.642897220e-003	-2.550032274e-003		
3.596000000e+003	-1.459311552e-004	-1.220933016e-003		
3.597000000e+003	-8.126607023e-004	1.036926472e-003		
3.598000000e+003	-1.410291889e-003	-2.245131813e-003		
3.599000000e+003	-3.850818914e-004	1.150058900e-003		
3.600000000e+003	6.555922975e-004	1.718061537e-003		
3.601000000e+003	1.694961216e-004	-1.130828164e-003		
3.602000000e+003	-1.841454478e-004	8.395677399e-004		
3.603000000e+003	4.271191873e-004	1.265615493e-003		
3.604000000e+003	3.538169405e-004	7.464021960e-004		
3.605000000e+003	-3.630675346e-004	1.406883376e-003		
3.606000000e+003	1.553044319e-003	-9.796839399e-004		
3.607000000e+003	1.934905141e-003	-6.640752139e-004		
3.608000000e+003	1.682752639e-003	-4.273794009e-004		
3.609000000e+003	1.535040481e-003	9.519188622e-004		
3.610000000e+003	6.136972881e-004	-1.125072979e-003		
3.611000000e+003	2.747240861e-004	-3.067203179e-004		
3.612000000e+003	-5.155851214e-004	-2.539481419e-004		
3.613000000e+003	1.250427090e-003	-1.374340149e-003		
3.614000000e+003	2.179636426e-003	1.055710856e-003		
3.615000000e+003	-1.998744278e-003	-6.793797632e-004		
3.616000000e+003	-1.888931283e-003	-3.353843909e-004		
3.617000000e+003	-1.112298390e-003	-1.756699081e-003		
3.618000000e+003	1.163390669e-003	-1.330813629e-004		
3.619000000e+003	1.592620459e-004	-3.701513992e-004		
3.620000000e+003	-4.749864316e-004	-5.552938616e-004		
3.621000000e+003	-1.405453625e-004	1.856819023e-003		
3.622000000e+003	2.245916823e-003	8.194337470e-005		
3.623000000e+003	-7.633621407e-004	8.046014878e-004		
3.624000000e+003	-3.198241485e-003	-4.058178063e-004		
3.625000000e+003	-1.100214507e-003	-6.403293919e-004		
3.626000000e+003	-7.032587785e-004	-8.175191944e-004		
3.627000000e+003	9.619781128e-004	-1.396898295e-003		
3.628000000e+003	-1.808055182e-003	5.835681602e-004		
3.629000000e+003	2.097237695e-004	1.230188074e-003		
3.630000000e+003	-1.991565611e-003	-1.008906024e-003		
3.631000000e+003	-9.635248643e-004	-7.299208449e-004		
3.632000000e+003	1.011066937e-003	-3.120965639e-003		
3.633000000e+003	6.552261466e-004	-1.168831128e-003		
3.634000000e+003	8.950527853e-004	1.238931061e-003		
3.635000000e+003	-2.848153885e-003	1.751671830e-003		
3.636000000e+003	-8.147539974e-004	8.324179434e-004		
3.637000000e+003	-4.399427802e-004	-2.384629626e-004		
3.638000000e+003	1.234624906e-003	-2.059912521e-003		
3.639000000e+003	2.657667547e-004	6.565632552e-004		
3.640000000e+003	-3.100386351e-004	2.039988326e-003		
3.641000000e+003	-4.759737238e-004	4.659125976e-005		
3.642000000e+003	-4.016984538e-004	2.148785158e-003		
3.643000000e+003	-6.310440869e-004	8.216478538e-004		
3.644000000e+003	-3.027271310e-004	-1.063639204e-003		
3.645000000e+003	-3.817915424e-004	-1.741826638e-003		
3.646000000e+003	-8.649295454e-004	1.299345825e-003		
3.647000000e+003	-2.502304349e-003	-5.809291288e-004		
3.648000000e+003	-3.052308977e-005	-7.208622296e-004		
3.649000000e+003	1.170871146e-003	-1.453881183e-003		
3.650000000e+003	3.284876380e-004	1.993509568e-004		
3.651000000e+003	-9.400035478e-004	1.503613514e-003		
3.652000000e+003	4.639670023e-004	-3.960807838e-004		
3.653000000e+003	1.650657094e-003	1.875806640e-003		
3.654000000e+003	3.381868631e-004	-7.128290839e-004		
3.655000000e+003	3.122070739e-004	9.733180132e-004		
3.656000000e+003	-2.752345321e-003	4.262355057e-004		
3.657000000e+003	-1.882835298e-006	9.304016653e-004		
3.658000000e+003	4.250913730e-004	8.989587436e-004		
3.659000000e+003	-5.057046014e-004	-1.401228715e-004		
3.660000000e+003	7.898363594e-004	-1.063574557e-005		
3.661000000e+003	5.977211218e-004	6.306156841e-004		
3.662000000e+003	5.433501991e-004	2.788950160e-003		
3.663000000e+003	-1.837620007e-003	1.551725302e-003		
3.664000000e+003	7.096172501e-005	1.195257055e-003		
3.665000000e+003	9.790304618e-004	-8.143449682e-004		
3.666000000e+003	-1.518141411e-003	-5.208863565e-004		
3.667000000e+003	2.535592318e-003	-7.773699430e-004		
3.668000000e+003	-1.206705030e-003	9.517790686e-004		
3.669000000e+003	-3.719124470e-004	2.180570726e-003		
3.670000000e+003	-3.847634146e-004	4.065963579e-004		
3.671000000e+003	4.936927516e-004	2.503496583e-003		
3.672000000e+003	9.249426876e-004	-3.071006429e-004		
3.673000000e+003	3.583292251e-004	1.199926560e-003		
3.674000000e+003	3.483340782e-004	8.289309860e-004		
3.675000000e+003	-1.935959101e-003	1.753055520e-003		
3.676000000e+003	-1.089050583e-003	-6.579691685e-004		
3.677000000e+003	-5.695370432e-004	1.888358813e-003		
3.678000000e+003	3.796076949e-004	-8.009164261e-004		
3.679000000e+003	1.057771387e-003	8.615310986e-004		
3.680000000e+003	3.487511560e-004	4.673694377e-004		
3.681000000e+003	-1.127490194e-005	-3.246567142e-003		
3.682000000e+003	2.247976499e-003	2.460695622e-003		
3.683000000e+003	-1.621956755e-005	1.444904360e-005		
3.684000000e+003	-1.548354586e-003	1.059602854e-003		
3.685000000e+003	-1.173626941e-003	4.518574298e-004		
3.686000000e+003	-1.577491673e-003	-3.090711675e-004		
3.687000000e+003	2.643999400e-003	7.568530016e-004		
3.688000000e+003	1.300863801e-003	-1.765886711e-003		
3.689000000e+003	1.228982259e-003	2.202340919e-003		
3.690000000e+003	-2.822284663e-003	-2.027018481e-003		
3.691000000e+003	2.393663265e-003	3.978973645e-004		
3.692000000e+003	1.617124106e-003	2.214314829e-004		
3.693000000e+003	-1.974922576e-003	-6.312135107e-004		
3.694000000e+003	4.872613916e-004	-2.380724190e-003		
3.695000000e+003	-1.349742840e-003	-1.430310103e-003		
3.696000000e+003	1.513323446e-004	-2.382531060e-004		
3.697000000e+003	5.738303779e-005	-1.176911615e-003		
3.698000000e+003	2.470510044e-003	1.858678316e-003		
3.699000000e+003	-4.290530778e-004	-1.203606303e-003		
3.700000000e+003	7.582166064e-004	-1.184463033e-003		
3.701000000e+003	-3.227404309e-004	-2.485371707e-004		
3.702000000e+003	5.685909673e-004	8.215596281e-004		
3.703000000e+003	1.800199580e-003	-1.935124898e-003		
3.704000000e+003	9.681546129e-005	2.529220788e-004		
3.705000000e+003	-1.246226634e-003	7.406968700e-004		
3.706000000e+003	1.935294701e-003	-1.579323567e-004		
3.707000000e+003	-7.572152113e-005	-6.710861665e-004		
3.708000000e+003	3.935248498e-003	-1.919563744e-003		
3.709000000e+003	1.554947178e-004	3.634059547e-004		
3.710000000e+003	-1.406176573e-004	-6.321912586e-004		
3.711000000e+003	3.080348240e-004	-7.359519127e-004		
3.712000000e+003	-3.638307784e-005	7.516191941e-004		
3.713000000e+003	1.399883534e-003	1.194889812e-003		
3.714000000e+003	1.006420034e-003	1.410729884e-003		
3.715000000e+003	2.946416577e-004	9.000280886e-004		
3.716000000e+003	-1.264367607e-003	-2.476569222e-003		
3.717000000e+003	-6.578826997e-004	-6.691853725e-004		
3.718000000e+003	-1.415369521e-004	1.350278604e-004		
3.719000000e+003	-1.441556080e-003	2.225999465e-003		
3.720000000e+003	-6.626061466e-004	2.609150528e-003		
3.721000000e+003	7.825905024e-004	-1.927354008e-003		
3.722000000e+003	7.956954869e-004	8.079118988e-004		
3.723000000e+003	1.327719366e-003	1.600014586e-004		
3.724000000e+003	1.195539016e-003	1.719254341e-003		
3.725000000e+003	-7.786296523e-004	1.326830271e-003		
3.726000000e+003	4.011728983e-004	1.825233459e-003		
3.727000000e+003	-7.331011728e-005	-2.602627619e-004		
3.728000000e+003	-1.588263377e-003	1.701672068e-003		
3.729000000e+003	7.235393434e-004	-8.236757156e-004		
3.730000000e+003	-3.468746265e-004	5.926003268e-004		
3.731000000e+003	1.172004689e-003	9.716852202e-004		
3.732000000e+003	-1.329065971e-004	-1.122087740e-003		
