Span	12800 Hz			Span	12800 Hz			
Sample frequency	32768 Hz			Sample frequency	32768 Hz			
Frequency resolution	1 Hz			Frequency resolution	1 Hz			
X axis increment	1 Hz			X axis increment	1 Hz			
X axis	0-16384 Hz			X axis	0-16384 Hz			
X axis unit	Hz			X axis unit	Hz			
Number of lines	16385			Number of lines	16385			
Value type	Complex			Value type	Complex			
Y axis unit	g			Y axis unit	N			
PhysicalChannelId	Input1			PhysicalChannelId	Input3			
Channel group	Group 1			Channel group	Group 1			
Channelgroup	Vibration			Channelgroup	Vibration			
Measured quantity	Acceleration			Measured quantity	Force			
Actual sensitivity	10.4147 mV/g			Actual sensitivity	112.41 mV/N			
Transducer sn				Transducer sn				
Transducer id				Transducer id				
Cylinder offset	0 °			Cylinder offset	0 °			
User comment				User comment				
User channel id				User channel id				
Channel id	3			Channel id	5			
Channel name	C1			Channel name	C3			
DOF id	Point1:None			DOF id	Point3:None			
Point direction sign				Point direction sign				
Point direction absolute	None			Point direction absolute	None			
Point direction	None			Point direction	None			
Point id node	Point1			Point id node	Point3			
Point id component				Point id component				
Point id	Point1			Point id	Point3			
8.440000000e+002	-3.018351872e-004	-1.119459868e-004		8.440000000e+002	1.841953257e-003	1.470578369e-003		
8.450000000e+002	2.250696539e-004	-6.863925676e-004		8.450000000e+002	-2.484701108e-003	4.498830996e-003		
8.460000000e+002	-3.635167829e-004	-2.059475619e-004		8.460000000e+002	1.934441039e-003	2.209913684e-003		
8.470000000e+002	-8.125518685e-004	8.967423694e-004		8.470000000e+002	6.091626361e-003	-1.259973622e-003		
8.480000000e+002	4.657482784e-004	-1.655633584e-004		8.480000000e+002	-2.239099704e-003	-1.675422536e-003		
8.490000000e+002	-7.874060687e-004	4.234797580e-004		8.490000000e+002	3.409473225e-003	3.838445758e-003		
8.500000000e+002	-5.392182158e-004	2.813388064e-004		8.500000000e+002	3.394006984e-003	5.095418543e-003		
8.510000000e+002	2.303807182e-004	-3.146191545e-005		8.510000000e+002	1.001942655e-004	-3.319636453e-003		
8.520000000e+002	1.130418636e-004	2.037439135e-004		8.520000000e+002	3.893796587e-003	-4.800132941e-003		
8.530000000e+002	-1.916589022e-004	-1.775490801e-004		8.530000000e+002	-2.103120321e-003	4.999982659e-003		
8.540000000e+002	9.593099023e-005	-6.330395407e-005		8.540000000e+002	-3.757956438e-003	-3.571234993e-004		
8.550000000e+002	-7.154903973e-005	8.197349158e-005		8.550000000e+002	6.435207906e-004	-1.355142100e-003		
8.560000000e+002	2.974543390e-004	6.959951623e-004		8.560000000e+002	6.906925119e-004	-1.257791091e-002		
8.570000000e+002	-5.934195723e-004	-5.784403924e-006		8.570000000e+002	7.566400338e-003	3.382121213e-003		
8.580000000e+002	-2.493708752e-004	5.298803932e-004		8.580000000e+002	4.887416493e-003	-5.663979333e-003		
8.590000000e+002	-3.401495528e-004	2.771375911e-004		8.590000000e+002	4.830556456e-003	-1.486647408e-003		
8.600000000e+002	2.338942193e-004	4.401450096e-005		8.600000000e+002	-2.556766151e-003	-1.468325849e-003		
8.610000000e+002	4.007064607e-004	9.251700421e-004		8.610000000e+002	-5.499452818e-004	-1.003199536e-002		
8.620000000e+002	3.104680588e-004	2.177916885e-005		8.620000000e+002	-2.631200477e-003	-1.317190239e-003		
8.630000000e+002	-9.657817366e-006	-8.356648087e-005		8.630000000e+002	-5.765534588e-004	6.156450836e-004		
8.640000000e+002	1.728264000e-003	4.753805508e-004		8.640000000e+002	-1.036436297e-002	-1.021612156e-002		
8.650000000e+002	5.172840124e-005	5.561459187e-004		8.650000000e+002	1.990664285e-003	-3.975594882e-003		
8.660000000e+002	-1.322078191e-004	-2.359514976e-004		8.660000000e+002	-1.128305666e-004	2.094811760e-003		
8.670000000e+002	5.022831723e-004	1.116957639e-003		8.670000000e+002	2.077526413e-003	-9.291219525e-003		
8.680000000e+002	-9.442519624e-004	2.978182344e-004		8.680000000e+002	7.123690564e-003	2.612490440e-003		
8.690000000e+002	1.809168402e-003	-1.540622727e-004		8.690000000e+002	-1.295024715e-002	-6.558429915e-003		
8.700000000e+002	1.474282026e-004	5.010192369e-004		8.700000000e+002	1.071877778e-003	-4.048988223e-003		
8.710000000e+002	-5.350489099e-004	8.929376474e-004		8.710000000e+002	6.303600501e-003	-4.519590642e-003		
8.720000000e+002	-1.391133709e-003	8.208763300e-004		8.720000000e+002	1.077059656e-002	-1.979503315e-003		
8.730000000e+002	1.542526371e-003	1.379665791e-003		8.730000000e+002	-6.562646478e-003	-1.113758609e-002		
8.740000000e+002	-9.456899750e-004	-7.266614319e-004		8.740000000e+002	3.755489830e-003	5.427564029e-003		
8.750000000e+002	1.500729226e-003	-1.753795704e-003		8.750000000e+002	-9.785280563e-003	6.819586270e-003		
8.760000000e+002	5.950130958e-004	-3.839488747e-003		8.760000000e+002	-6.959403399e-003	1.647214219e-002		
8.770000000e+002	-1.697812929e-003	7.241686994e-004		8.770000000e+002	7.553005591e-003	-1.464056433e-003		
8.780000000e+002	2.125485593e-003	1.664033973e-003		8.780000000e+002	-6.488270592e-003	-7.799810730e-003		
8.790000000e+002	6.352945909e-004	-2.650262380e-004		8.790000000e+002	-2.374187345e-003	4.100243386e-004		
8.800000000e+002	1.237488205e-003	7.860294057e-004		8.800000000e+002	-3.169472329e-003	-3.153755562e-003		
8.810000000e+002	-1.264268270e-003	-9.746016071e-004		8.810000000e+002	2.849972341e-003	3.381577088e-003		
8.820000000e+002	3.942524448e-005	2.038741580e-003		8.820000000e+002	1.028879778e-003	-5.059362855e-003		
8.830000000e+002	1.111171589e-003	-3.493463139e-003		8.830000000e+002	-4.063994158e-003	7.085699588e-003		
8.840000000e+002	5.035486628e-005	7.005489956e-004		8.840000000e+002	2.620908490e-004	-1.446075970e-003		
8.850000000e+002	-9.052287521e-004	2.772270657e-003		8.850000000e+002	2.745933831e-003	-4.494142719e-003		
8.860000000e+002	1.431242403e-005	1.439119569e-003		8.860000000e+002	5.350536667e-004	-2.239722759e-003		
8.870000000e+002	-3.681566576e-004	-2.254002439e-003		8.870000000e+002	-2.471043263e-004	3.112069797e-003		
8.880000000e+002	3.049241839e-003	5.147681076e-004		8.880000000e+002	-3.411239944e-003	-1.645206241e-003		
8.890000000e+002	-2.503392687e-003	-1.092034777e-003		8.890000000e+002	2.277700230e-003	1.859690878e-003		
8.900000000e+002	-1.787909116e-004	2.063153748e-004		8.900000000e+002	2.594732505e-004	-1.593327179e-004		
8.910000000e+002	5.462880583e-003	-4.253676838e-004		8.910000000e+002	-4.159458913e-003	-1.250145375e-003		
8.920000000e+002	2.409364212e-003	2.023818234e-003		8.920000000e+002	-9.255118784e-004	-1.924130716e-003		
8.930000000e+002	-1.803285485e-003	4.824783235e-003		8.930000000e+002	2.146542305e-003	-2.050071023e-003		
8.940000000e+002	-2.382446538e-003	-2.892555825e-003		8.940000000e+002	3.561238409e-004	1.674411586e-003		
8.950000000e+002	-8.893945636e-003	-8.101598975e-004		8.950000000e+002	2.590565477e-003	2.136741765e-003		
8.960000000e+002	3.826593168e-003	-6.633029956e-006		8.960000000e+002	-7.326063351e-004	-8.470497560e-004		
8.970000000e+002	1.480745105e-004	-1.903354335e-003		8.970000000e+002	-3.298243100e-004	1.524459949e-004		
8.980000000e+002	-4.098402435e-003	3.407724082e-003		8.980000000e+002	8.943744469e-004	5.042625125e-004		
8.990000000e+002	6.829647756e-004	1.572546095e-003		8.990000000e+002	3.471648670e-004	-1.304875041e-004		
9.000000000e+002	-4.995643294e-003	-2.551015008e-003		9.000000000e+002	-7.544430555e-004	5.208747461e-004		
9.010000000e+002	2.481583178e-003	-1.797071698e-003		9.010000000e+002	1.473257289e-004	-6.616232567e-004		
9.020000000e+002	-2.174089318e-003	1.241710765e-004		9.020000000e+002	-3.196467878e-004	2.193779947e-004		
9.030000000e+002	-2.928629457e-004	1.084718121e-003		9.030000000e+002	9.466603660e-005	2.285201626e-004		
9.040000000e+002	-1.037288302e-003	-1.958362164e-003		9.040000000e+002	-3.500466701e-004	-5.348192644e-004		
9.050000000e+002	7.901971921e-004	-1.732101866e-003		9.050000000e+002	2.690105466e-004	-6.405998720e-004		
9.060000000e+002	-3.504732668e-004	-2.551770577e-003		9.060000000e+002	-1.130663004e-004	-1.102224342e-003		
9.070000000e+002	-2.755419261e-003	3.313000343e-004		9.070000000e+002	-1.194027718e-003	4.230086779e-005		
9.080000000e+002	1.783508491e-003	-1.540460711e-003		9.080000000e+002	1.080945716e-003	-7.837182493e-004		
9.090000000e+002	-1.535160331e-003	1.346116279e-003		9.090000000e+002	-8.949456387e-004	6.507809740e-004		
9.100000000e+002	-2.624769281e-004	-9.897611395e-004		9.100000000e+002	-6.997093442e-005	-7.083691889e-004		
9.110000000e+002	3.482720685e-003	-3.832109697e-003		9.110000000e+002	2.510424703e-003	-2.781452611e-003		
9.120000000e+002	-2.146911620e-003	-2.908832282e-003		9.120000000e+002	-1.629314851e-003	-2.178117633e-003		
9.130000000e+002	2.714804284e-003	2.284585136e-003		9.130000000e+002	2.345883287e-003	1.469953568e-003		
9.140000000e+002	-1.704554171e-003	-2.761619753e-003		9.140000000e+002	-1.422740053e-003	-1.934235217e-003		
9.150000000e+002	4.659990902e-004	-1.218023087e-003		9.150000000e+002	3.320559626e-004	-1.101351460e-003		
9.160000000e+002	3.283973704e-003	-5.725047890e-003		9.160000000e+002	2.226944780e-003	-4.694539122e-003		
9.170000000e+002	2.011534442e-003	-1.240953629e-004		9.170000000e+002	1.653749263e-003	-2.937245299e-004		
9.180000000e+002	-3.392635491e-003	-5.703249017e-004		9.180000000e+002	-2.528936369e-003	-2.214171254e-004		
9.190000000e+002	-5.892802290e-004	7.635803308e-004		9.190000000e+002	-1.802119950e-004	5.382744130e-004		
9.200000000e+002	1.398269165e-003	1.922573674e-003		9.200000000e+002	1.206362387e-003	1.317001996e-003		
9.210000000e+002	-6.532617617e-003	1.731406697e-003		9.210000000e+002	-4.722092301e-003	1.512415009e-003		
9.220000000e+002	5.569921068e-003	4.552266643e-003		9.220000000e+002	4.304035567e-003	3.153449157e-003		
9.230000000e+002	1.587293274e-003	7.200071999e-003		9.230000000e+002	1.384569216e-003	5.303201731e-003		
9.240000000e+002	-4.490646920e-003	-6.493963929e-003		9.240000000e+002	-3.253394505e-003	-4.899179097e-003		
9.250000000e+002	-3.660283239e-003	-2.355897532e-003		9.250000000e+002	-2.621429041e-003	-1.822859282e-003		
9.260000000e+002	5.926322172e-003	-2.669014475e-003		9.260000000e+002	4.602879751e-003	-1.973133069e-003		
9.270000000e+002	2.849468249e-003	-7.193532850e-003		9.270000000e+002	2.385745291e-003	-5.455486942e-003		
9.280000000e+002	2.163047523e-003	-2.985816385e-003		9.280000000e+002	1.735831378e-003	-2.315419726e-003		
9.290000000e+002	3.874074746e-003	-1.636766198e-004		9.290000000e+002	3.012058791e-003	-8.246721700e-005		
9.300000000e+002	-3.146637137e-003	-6.943790838e-003		9.300000000e+002	-2.174743218e-003	-5.226729903e-003		
9.310000000e+002	-1.771661743e-003	1.059424598e-002		9.310000000e+002	-1.270503388e-003	7.620773278e-003		
9.320000000e+002	9.583466133e-003	-2.737833569e-003		9.320000000e+002	6.922846660e-003	-2.001437126e-003		
9.330000000e+002	-9.488098793e-003	9.182323862e-003		9.330000000e+002	-6.543223280e-003	6.318728440e-003		
9.340000000e+002	5.840237430e-003	7.011292529e-004		9.340000000e+002	4.064792302e-003	4.303199530e-004		
9.350000000e+002	6.216159113e-003	1.223402330e-002		9.350000000e+002	4.050932825e-003	7.924310863e-003		
9.360000000e+002	-4.150172029e-003	-4.795700849e-003		9.360000000e+002	-2.474628855e-003	-3.134809434e-003		
9.370000000e+002	7.155392942e-004	4.270073975e-005		9.370000000e+002	5.588876083e-004	-2.515875167e-005		
9.380000000e+002	-8.330215630e-004	8.077960563e-003		9.380000000e+002	-5.654867273e-004	4.658824764e-003		
9.390000000e+002	2.298751393e-003	3.460010685e-003		9.390000000e+002	1.246051397e-003	1.990231685e-003		
9.400000000e+002	3.224153063e-003	-4.788572136e-003		9.400000000e+002	1.976522151e-003	-2.585674636e-003		
9.410000000e+002	-4.094441110e-003	3.848728040e-003		9.410000000e+002	-2.206648700e-003	1.723014517e-003		
9.420000000e+002	1.485607111e-003	4.384223349e-003		9.420000000e+002	5.480578402e-004	2.160951495e-003		
9.430000000e+002	-2.361733202e-004	-4.377971385e-003		9.430000000e+002	1.629004983e-004	-2.122935606e-003		
9.440000000e+002	-7.533169739e-003	-9.280206728e-003		9.440000000e+002	-2.607874572e-003	-4.584682640e-003		
9.450000000e+002	1.981855464e-003	-1.583037642e-003		9.450000000e+002	9.809165495e-004	-5.470823380e-004		
9.460000000e+002	-3.363573429e-004	-1.420164432e-003		9.460000000e+002	2.366131775e-005	-6.413856172e-004		
9.470000000e+002	6.010538029e-005	3.428615627e-003		9.470000000e+002	-1.875826129e-004	1.164345536e-003		
9.480000000e+002	8.205588414e-006	2.267025845e-003		9.480000000e+002	-1.351587271e-004	6.510581588e-004		
9.490000000e+002	3.794416330e-003	-1.324781516e-003		9.490000000e+002	1.252221409e-003	-9.663648234e-005		
9.500000000e+002	2.041477242e-003	2.644913186e-003		9.500000000e+002	3.154693986e-004	7.918496849e-004		
9.510000000e+002	3.147497361e-003	3.410913504e-003		9.510000000e+002	3.694662591e-004	9.730985039e-004		
9.520000000e+002	-2.806122739e-003	-2.626265747e-003		9.520000000e+002	-1.277244446e-004	-8.036214276e-004		
9.530000000e+002	1.868059302e-003	2.809050427e-003		9.530000000e+002	-5.467208393e-005	4.836300213e-004		
9.540000000e+002	1.524121575e-003	2.390395637e-004		9.540000000e+002	1.124732589e-004	1.544334664e-004		
9.550000000e+002	4.712888341e-004	7.472178802e-004		9.550000000e+002	-6.058438157e-005	1.469318613e-005		
9.560000000e+002	-9.584392076e-004	-7.974463494e-005		9.560000000e+002	1.043617231e-004	-1.859263721e-004		
9.570000000e+002	-3.507159587e-004	8.554723000e-004		9.570000000e+002	-6.433135422e-005	-2.414282208e-004		
9.580000000e+002	2.815120527e-004	-7.593382790e-004		9.580000000e+002	8.554844680e-005	2.358222118e-004		
9.590000000e+002	-5.106500847e-004	-1.246571370e-003		9.590000000e+002	6.185022066e-004	3.972695267e-004		
9.600000000e+002	-7.244537473e-004	2.073156124e-005		9.600000000e+002	4.624003195e-004	-4.108681460e-004		
9.610000000e+002	6.573708196e-005	1.071959724e-004		9.610000000e+002	-1.210336413e-004	1.841946214e-004		
9.620000000e+002	7.917146934e-004	-1.563237807e-004		9.620000000e+002	8.509511827e-004	1.310800551e-003		
9.630000000e+002	-1.167093395e-003	3.896098932e-004		9.630000000e+002	-9.664607933e-004	-6.895256811e-004		
9.640000000e+002	2.130393184e-003	1.436403471e-003		9.640000000e+002	6.399677950e-004	1.716840081e-003		
9.650000000e+002	4.183078225e-003	5.467876684e-003		9.650000000e+002	-2.855141647e-004	3.435716964e-003		
9.660000000e+002	3.063258236e-003	-2.071573890e-003		9.660000000e+002	1.463120454e-003	4.715838295e-004		
9.670000000e+002	-1.358541384e-003	2.783011971e-003		9.670000000e+002	-9.349949542e-004	-3.999810360e-005		
9.680000000e+002	-9.651398981e-004	-4.856727970e-003		9.680000000e+002	1.574426424e-003	-8.396165213e-004		
9.690000000e+002	2.250987379e-003	-6.819021259e-003		9.690000000e+002	2.325181384e-003	9.805573791e-005		
9.700000000e+002	4.917171984e-003	5.106874928e-003		9.700000000e+002	-1.073061023e-003	1.337587368e-003		
9.710000000e+002	4.745824927e-003	1.918860217e-003		9.710000000e+002	-5.151189398e-004	9.256730555e-004		
9.720000000e+002	4.455327765e-003	8.692955310e-004		9.720000000e+002	-5.884447019e-004	8.140449063e-004		
9.730000000e+002	-3.742748923e-003	-3.729184956e-004		9.730000000e+002	9.472158272e-004	-7.916276227e-004		
9.740000000e+002	6.804124884e-003	1.741458136e-004		9.740000000e+002	-1.664602780e-003	1.279590302e-003		
9.750000000e+002	1.814548556e-003	4.494213176e-003		9.750000000e+002	-1.371269231e-003	-1.129080891e-003		
9.760000000e+002	9.170951578e-004	2.620085198e-003		9.760000000e+002	-7.902786601e-004	-8.683932829e-004		
9.770000000e+002	-3.840364737e-003	1.751913049e-003		9.770000000e+002	1.466517919e-003	-1.649338519e-003		
9.780000000e+002	5.591358871e-003	3.759916943e-003		9.780000000e+002	-3.570450004e-003	-8.324002265e-004		
9.790000000e+002	7.616620507e-005	-4.560512186e-003		9.790000000e+002	1.059630536e-003	2.609129995e-003		
9.800000000e+002	-1.973849622e-003	1.228829360e-003		9.800000000e+002	1.115754014e-003	-1.318722614e-003		
9.810000000e+002	1.329176657e-003	-2.563034218e-003		9.810000000e+002	-2.477438829e-004	2.081436804e-003		
9.820000000e+002	-9.022299326e-004	3.539908041e-004		9.820000000e+002	7.445600349e-004	-5.578423734e-004		
9.830000000e+002	1.221261037e-003	-1.623750626e-003		9.830000000e+002	-5.708355457e-004	1.637288486e-003		
9.840000000e+002	-2.356676273e-003	1.720056368e-006		9.840000000e+002	2.389026573e-003	-6.574924337e-004		
9.850000000e+002	-1.604412386e-003	-2.969588742e-003		9.850000000e+002	2.480142750e-003	2.616974525e-003		
9.860000000e+002	2.970301006e-003	-6.987522870e-004		9.860000000e+002	-3.018834861e-003	1.421801397e-003		
9.870000000e+002	2.644197884e-003	-3.658117578e-003		9.870000000e+002	-2.209363971e-003	5.000253674e-003		
9.880000000e+002	-1.371126226e-003	-4.966729097e-004		9.880000000e+002	2.035146579e-003	2.850834280e-004		
9.890000000e+002	-7.176447642e-003	3.149172035e-003		9.890000000e+002	9.654186666e-003	-6.058209110e-003		
9.900000000e+002	2.265467223e-003	-5.985468917e-003		9.900000000e+002	-2.312188735e-003	9.425345808e-003		
9.910000000e+002	-5.031300536e-004	-1.276889936e-004		9.910000000e+002	1.036126167e-003	1.505105174e-004		
9.920000000e+002	1.218533068e-003	3.408411274e-003		9.920000000e+002	-1.948273624e-003	-5.988804158e-003		
9.930000000e+002	-4.042005597e-003	2.540005645e-004		9.930000000e+002	7.597620599e-003	5.568151246e-004		
9.940000000e+002	1.217118608e-003	-6.487837703e-004		9.940000000e+002	-2.417491982e-003	5.665183999e-004		
9.950000000e+002	3.277489613e-005	-1.463794183e-005		9.950000000e+002	3.370201739e-004	-3.897805436e-005		
9.960000000e+002	6.086614899e-004	-2.151369440e-003		9.960000000e+002	-3.695448861e-003	1.437670900e-003		
9.970000000e+002	-1.165731167e-003	-4.129067280e-004		9.970000000e+002	-3.562305355e-004	2.166741528e-003		
9.980000000e+002	2.585804809e-003	3.481029107e-003		9.980000000e+002	6.161743309e-003	-1.011194196e-003		
9.990000000e+002	-2.012260571e-003	-2.941557040e-004		9.990000000e+002	-1.928095473e-003	1.488566631e-003		
1.000000000e+003	-1.622495760e-004	-5.783001641e-004		1.000000000e+003	-3.614244924e-004	-3.739023232e-004		
1.001000000e+003	-1.648479657e-003	-6.354226559e-005		1.001000000e+003	-1.229423564e-003	2.360088256e-004		
1.002000000e+003	1.852147904e-003	-2.437501662e-003		1.002000000e+003	1.298549003e-003	-1.260667108e-003		
1.003000000e+003	-2.252735179e-003	-1.499991796e-003		1.003000000e+003	-7.191774785e-004	-9.853647789e-004		
1.004000000e+003	-7.825979099e-004	1.614150073e-003		1.004000000e+003	-5.692737759e-004	3.574864531e-004		
1.005000000e+003	-2.176384706e-003	-3.219076049e-003		1.005000000e+003	5.475640064e-004	-9.745525313e-004		
1.006000000e+003	-6.442190157e-004	2.941183482e-003		1.006000000e+003	-8.163728053e-004	-4.247571997e-005		
1.007000000e+003	4.325242348e-005	-1.205690861e-003		1.007000000e+003	3.217279736e-004	1.500015787e-004		
1.008000000e+003	-2.135080020e-004	2.602328706e-004		1.008000000e+003	1.294980734e-006	-4.832771447e-005		
1.009000000e+003	-5.152367295e-004	3.705840993e-004		1.009000000e+003	1.357747096e-004	-1.274560491e-004		
1.010000000e+003	1.470236844e-003	-2.491568733e-003		1.010000000e+003	-2.505243174e-004	1.237473916e-003		
1.011000000e+003	6.339467983e-004	-2.739888497e-003		1.011000000e+003	-2.666428627e-004	1.451717108e-003		
1.012000000e+003	1.249814258e-003	-2.610031361e-004		1.012000000e+003	-8.490845794e-004	1.677892942e-005		
1.013000000e+003	-3.052911136e-004	9.256615989e-004		1.013000000e+003	5.595872644e-004	-5.115940003e-004		
1.014000000e+003	7.765603842e-004	-1.263090851e-003		1.014000000e+003	-1.542775542e-003	7.557659992e-004		
1.015000000e+003	-6.912734723e-004	6.673331074e-004		1.015000000e+003	1.523662009e-003	2.575381368e-004		
1.016000000e+003	-1.197441374e-005	-1.224785412e-003		1.016000000e+003	-2.400679514e-003	1.440678257e-003		
1.017000000e+003	7.166143373e-004	1.020089369e-004		1.017000000e+003	-1.706538751e-004	-1.990546938e-003		
1.018000000e+003	5.837894368e-004	1.290966994e-004		1.018000000e+003	6.734621129e-004	-1.941619790e-003		
1.019000000e+003	-8.459117882e-005	2.418467368e-004		1.019000000e+003	2.228464873e-004	1.164444489e-003		
1.020000000e+003	6.622186753e-004	2.956355028e-004		1.020000000e+003	2.353593707e-003	-7.613458001e-005		
1.021000000e+003	4.223400414e-004	-4.419393024e-004		1.021000000e+003	7.617569063e-004	-1.615611254e-003		
1.022000000e+003	-1.616984882e-003	-1.184956775e-003		1.022000000e+003	-4.204860888e-003	-2.952399664e-003		
1.023000000e+003	1.061594818e-003	1.389419742e-004		1.023000000e+003	2.068451140e-003	6.453475216e-004		
1.024000000e+003	-6.277607419e-004	9.315366098e-005		1.024000000e+003	-1.172015327e-003	-1.298410207e-004		
1.025000000e+003	1.357827031e-003	-3.576808990e-004		1.025000000e+003	2.100760117e-003	1.130427918e-004		
1.026000000e+003	2.359552726e-004	-8.830631105e-004		1.026000000e+003	6.786886370e-004	-9.316804353e-004		
1.027000000e+003	-9.644213667e-004	-2.127897602e-003		1.027000000e+003	3.835429743e-005	-2.533852821e-003		
1.028000000e+003	-3.023760658e-003	-2.378137059e-003		1.028000000e+003	-1.371574937e-003	-3.450994613e-003		
1.029000000e+003	-3.275996732e-003	3.841383179e-003		1.029000000e+003	-4.058151972e-003	9.174316074e-004		
1.030000000e+003	-3.472035498e-004	8.824888362e-004		1.030000000e+003	-5.843429826e-004	2.852495527e-004		
1.031000000e+003	-3.538668512e-003	-4.904352760e-003		1.031000000e+003	7.525080000e-004	-3.701822599e-003		
1.032000000e+003	-3.422912580e-003	7.650153424e-003		1.032000000e+003	-4.539976362e-003	7.234888617e-004		
1.033000000e+003	-2.778077979e-003	-4.130387437e-003		1.033000000e+003	1.279275515e-003	-2.134833951e-003		
1.034000000e+003	-6.031555027e-004	-9.200076889e-003		1.034000000e+003	3.920920193e-003	-1.308110892e-003		
1.035000000e+003	-9.529322707e-003	5.264756215e-003		1.035000000e+003	-2.447481966e-003	-4.029533826e-003		
1.036000000e+003	2.634015364e-003	1.534401343e-003		1.036000000e+003	-8.730967529e-004	9.980140021e-004		
1.037000000e+003	-2.237371275e-004	-8.706253745e-003		1.037000000e+003	3.634015331e-003	1.299642841e-003		
1.038000000e+003	9.152042595e-003	-3.187384689e-003		1.038000000e+003	-1.035808818e-003	4.673582036e-003		
1.039000000e+003	6.408377582e-005	1.358229317e-003		1.039000000e+003	-6.711340975e-004	-4.811263934e-004		
1.040000000e+003	-2.052392728e-003	-1.874852777e-003		1.040000000e+003	1.635126420e-003	-1.504589600e-004		
1.041000000e+003	5.512102172e-004	9.030114282e-004		1.041000000e+003	-7.790116360e-004	-2.457530063e-004		
1.042000000e+003	4.600371594e-003	-4.317421386e-003		1.042000000e+003	-7.665695739e-004	4.850978032e-003		
1.043000000e+003	1.900431205e-003	1.957309343e-003		1.043000000e+003	-2.453483874e-003	-4.035157617e-004		
1.044000000e+003	-1.453984034e-003	-3.070147819e-003		1.044000000e+003	2.806358039e-003	1.638885937e-003		
1.045000000e+003	-7.835587060e-004	5.573520753e-003		1.045000000e+003	-2.879297128e-003	-5.434072111e-003		
1.046000000e+003	-1.869872440e-003	1.565505607e-003		1.046000000e+003	6.540345494e-004	-2.852360951e-003		
1.047000000e+003	-5.345444136e-005	-2.319671238e-003		1.047000000e+003	1.922184252e-003	2.713311696e-003		
1.048000000e+003	2.347291489e-003	-5.093089684e-003		1.048000000e+003	1.752208918e-003	8.644402027e-003		
1.049000000e+003	5.066855783e-004	-1.529153005e-003		1.049000000e+003	9.648345876e-004	2.518080408e-003		
1.050000000e+003	-1.909541721e-003	-2.043754775e-003		1.050000000e+003	5.482574459e-003	8.954024088e-005		
1.051000000e+003	3.547243026e-003	1.059258403e-003		1.051000000e+003	-6.985967513e-003	5.545624997e-003		
1.052000000e+003	1.245349506e-003	9.512714621e-004		1.052000000e+003	-3.697070060e-003	2.209508559e-003		
1.053000000e+003	2.532969289e-003	4.402115790e-003		1.053000000e+003	-1.278215460e-002	5.397832021e-003		
1.054000000e+003	-3.139114684e-003	1.469913001e-003		1.054000000e+003	-4.633272067e-003	-6.593206432e-003		
1.055000000e+003	-2.114757194e-003	4.645210958e-004		1.055000000e+003	-2.162094926e-003	-3.254059469e-003		
1.056000000e+003	8.038144010e-005	4.357939875e-003		1.056000000e+003	-5.359749310e-003	3.314047819e-003		
1.057000000e+003	3.729241747e-003	-7.101061004e-004		1.057000000e+003	3.154953942e-003	3.081876785e-003		
1.058000000e+003	3.448729949e-003	-1.803495176e-003		1.058000000e+003	3.021091223e-003	1.881394768e-003		
1.059000000e+003	-4.723263837e-003	2.664742223e-003		1.059000000e+003	-2.993857488e-003	-2.128923777e-003		
1.060000000e+003	-2.441836782e-003	8.230284105e-004		1.060000000e+003	-6.333882920e-004	-1.196561847e-003		
1.061000000e+003	1.986277386e-003	-2.919028667e-003		1.061000000e+003	1.747862785e-003	8.535479428e-004		
1.062000000e+003	5.576174932e-003	-1.503693572e-003		1.062000000e+003	6.369040930e-004	2.739278367e-003		
1.063000000e+003	-2.116835674e-003	-1.223523661e-003		1.063000000e+003	9.113628184e-004	-8.443994448e-004		
1.064000000e+003	5.793590815e-003	-5.846443430e-003		1.064000000e+003	1.619820367e-003	3.975220956e-003		
1.065000000e+003	-1.067589512e-003	-2.797048026e-004		1.065000000e+003	5.319668562e-004	-4.347832291e-004		
1.066000000e+003	-1.985379934e-003	2.548042305e-003		1.066000000e+003	-5.074111396e-004	-1.841276302e-003		
1.067000000e+003	1.690546891e-003	-6.383011123e-003		1.067000000e+003	2.717059106e-003	3.175512655e-003		
1.068000000e+003	-1.400763607e-003	5.841689688e-003		1.068000000e+003	-2.487288555e-003	-3.355073975e-003		
1.069000000e+003	1.373904054e-003	1.311839973e-003		1.069000000e+003	-1.277753501e-003	1.524850377e-004		
1.070000000e+003	-2.994187618e-004	-1.322150035e-003		1.070000000e+003	1.014362904e-003	4.052119330e-004		
1.071000000e+003	-3.474668878e-003	3.333381242e-003		1.071000000e+003	-5.314418813e-004	-4.000829067e-003		
1.072000000e+003	-7.974949970e-004	5.423272936e-004		1.072000000e+003	1.938923015e-005	-9.049217915e-004		
1.073000000e+003	-1.388270884e-003	-2.261554521e-003		1.073000000e+003	2.405403415e-003	-2.350998839e-004		
1.074000000e+003	5.197587483e-004	-6.174986387e-004		1.074000000e+003	3.393362858e-004	6.229528808e-004		
1.075000000e+003	1.313478084e-003	-4.773226085e-004		1.075000000e+003	2.065115114e-004	1.194374054e-003		
1.076000000e+003	1.740125942e-003	2.061782878e-004		1.076000000e+003	-1.336123387e-004	1.404995681e-003		
1.077000000e+003	-1.729382919e-003	-2.081050414e-003		1.077000000e+003	1.259296434e-003	-1.125945826e-003		
1.078000000e+003	1.212936196e-003	3.049761507e-003		1.078000000e+003	-1.365479315e-003	6.917050923e-004		
